Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Target (Col 106)
-0.08465514577685,2.131217989779329,-0.1718296981318819,-0.3261901385357287,-0.0003194907097721,0.1444556246524075,0.0870864375798092,-0.3037948311275503,0.4120481917388242,-0.0731763978918932,-0.0740735377223517,0.2589876079023273,0.0402532291719487,0.89080954516466,0.0766626785807903,1.3216888514264753,0.0477949865811795,0.2195317665074463,-0.1135501553086181,0.791364715003655,2.562399197401291,0.0117897062671603,-0.8835438317274459,0.2648477184645204,0.6596328006560421,0.0549219693914589,0.0918516125154434,-0.268296721742607,-0.1965368983281212,-0.3148544774875277,0.5124259643967368,0.667488583418947,-0.2717800686470106,0.5311091756567271,-5.349993335778345,0.7332312663575894,0.1360640148484704,-0.0369330169862263,0.1042878459242822,0.0381581196019488,0.0532906173619481,0.3685020840144062,0.0739344705309855,-0.0653601065760416,-0.6964244741594947,1.3608706359147342,-1.0662163000589342,-0.5374930299231633,-0.2668994713892124,0.3623389416941162,0.4593199416285737,-0.439015075250821,0.4308939986637611,-7.382512638380946,-1.118468133260178,0.1567225453863474,-0.0615399920134913,0.2820887882502612,-0.4037039072068419,0.3384653075446683,0.0390893073673637,-0.7443899527051587,0.2835782529528596,0.1889144686968566,-0.2542301387169576,0.5395105842771504,0.0408981761128288,-0.0040634766700365,1.5212222773733686,-0.4132351129202248,-0.8250002801579456,-1.426261597123699,0.1381457444753788,-0.4659472690141053,-0.6906454864206892,-0.2604136361109403,-0.0831196313983698,0.3014859143922967,0.07464322360194,1.2884368875132095,0.1902029195399112,0.0186658274584642,-0.3944980885794106,0.3291033488745738,-0.4051505041787419,0.0848055216903401,-0.4541930932812122,0.5801839749691416,-0.5215845213621361,0.0506181346867315,0.0617780297676753,-0.0747911949611747,0.2532189608667803,-0.3376176054462555,-0.0422569825267565,-1.4945509082357358,0.1147442077046808,-0.1354260481866595,-0.0508706735260032,0.1930008851324915,0.0876346286143547,-0.0547789092990955,-0.007546876817382,0.0,0.0,0
0.6431731120245551,-0.7513289962359164,-0.2360482552170879,1.1746469367831185,-0.0008232880368815,-0.1254538141855949,0.0340303960552064,0.8644930735720144,-0.7000177132739452,-0.2406401510904506,0.3808961821859103,0.0363249378121142,-0.4555547363712829,-0.2730323553892346,0.0456133654381524,-1.8507980043603744,0.1245308934171631,0.0005279348008294,0.0469266092246368,0.1683823490232616,-0.7132352088277495,-0.4851232477118788,0.2290829228560779,0.0744781879776639,-0.6239751472523598,0.1726760775838559,-0.062709389207477,-0.0136957125146262,-0.5699408438838468,-0.0037734600795753,1.438085245478827,-1.0536699504259142,0.0284933956796168,0.192634036679359,-3.1041337585976074,0.0448599773724145,-0.4449080630922772,0.0136318279203528,-0.0639516587920798,-0.0376590767360182,-0.0358090410464648,0.4603587283270423,-0.0289797127811794,0.3383061544271945,0.6765570602991148,0.3449725594779806,0.0969780884015488,0.0850988652507255,0.9344490023956984,-0.943787512320496,-0.0218880134433664,0.2287301483056097,-0.3333599408533118,11.859369027407029,0.418070317587079,-0.0840935224117976,-0.4181622235513066,0.8956572117087301,-0.4706872296512887,0.53539486443423,-1.0515376394461395,-0.471248535050466,-0.7808381942408843,-0.2651681152480215,-0.1099731275455174,-0.6408665992873195,-0.2858113756520874,0.0002674060236975,-0.0279964697098403,-2.1368510551447324,0.3688901780143898,-0.2443782710704795,-0.1526614132256811,2.0269248563375712,-0.5746133722530001,-0.1597192028030805,-0.5495230045902606,-0.3842548602478768,-0.6957058207775908,1.2165173104988949,0.2796162351328518,-0.3312540467120768,-0.129032253382517,-0.265657394394294,1.550136223424372,-0.1924488892629296,0.0329688838232677,-1.369565403577612,0.2846944595571363,-0.2257342393685558,0.0554696163520695,-0.1963968866969788,0.2967265590232801,-0.851845886520923,-0.0477649715187056,0.1018236199955894,-0.181447738021434,0.3070802195018259,0.6127038503356217,-0.2163406633049667,-0.0246988279104257,-0.0926359662909288,1.6529144691993578,0.0,1.0,1
-0.0519102782825204,0.0107351392114392,1.6381398909099407,-0.119294113513073,5.1356334686956786e-05,-0.8993435522979369,-0.0136575621637896,0.0742283444580382,-0.08863278172979697,-1.5694164291658388,-0.5826054866817297,-0.0694474519390095,0.3533084141401743,-0.46238694537364,-0.0542201038650807,-1.3636572766284276,0.1169014077266361,-0.0949511490136304,-0.041667688487167,0.1338324711192418,0.5069370854959412,0.0399456275987627,0.4100091888402304,-0.0958266496733177,-0.0961631418125174,0.1718806784179333,0.0230613309704469,-0.0672994487920388,-0.2088849048631425,-0.0778106994946512,0.464013088241516,-0.02763379575359042,-0.1810842125769557,0.6678570515567235,0.0696357953744043,-0.0247230551212246,0.1530200108108525,0.0306105587649332,-0.1136644703440977,0.010606728698663,-0.1560733708210962,1.6955731398730007,-0.0984122120127857,0.012913638078078124,-0.9816466026076583,0.2262677134257763,-0.5154751610896234,-0.1182649079426851,1.2178435400511556,-0.3646174430532788,-0.8202490218496075,-0.5535375896441267,0.1004965888484696,0.2503100599877824,0.0524003996926303,-0.1228854588254276,0.5368826980191247,0.18844220722159313,-0.5282450261450377,-0.0055695735560219,1.0793464775388442,-0.3843216706800423,0.517231562866433,-0.4220236682724046,-0.0560992773890489,0.10419125615882224,-0.468537546557299,-0.0090605609878986,-0.2646783962363496,-0.5272848469902354,0.1733729320709597,-0.2057132853342039,-0.1773302012526545,-0.1902616054652839,0.1361580075906951,0.1748018426951103,-0.3836659807597633,0.7910653876374194,-0.2932186451949302,0.11805133398361191,-0.4162143832543923,-0.114169872064611,-0.0935040924924701,-0.0312700175271643,0.05771846496303258,-0.5607443789937185,0.1802422715468215,-1.2880811882741254,0.4598577978858225,-0.2948567914760076,-0.4680659822204062,0.1468207833728982,-0.03565410791277389,0.1261352081564005,0.0035069736180823,0.3463660281780818,-0.1536725243673464,0.011229192935156515,0.1591019493375457,-0.1413949056608918,0.3224962491646452,-0.1048645403642832,-0.4920707927483711,0.0,0.0,0
-0.0985861863972132,-0.6035309300334548,-0.0761695385497693,-0.3776501190211863,-0.0005043707268021,-0.0761844909583891,-0.0302903381988668,-0.2232016318594182,-0.08863278172979697,-0.461735000755343,-0.6494893744778195,-0.1444005577760495,-0.0067153422577704005,0.8712215021781935,0.169967540758692,-0.0937593960777408,-0.1306781994775988,-0.0055245786548737364,-0.007408561269599,-0.0267368249255619,-0.8593519080067575,-0.3549639644053848,-0.29443832196225,-0.1653291658050909,0.9345661298778491,-0.283875925897124,-0.0274897596926104,-0.2267155877957012,1.060897344849858,2.095409753063925,-0.7810381022650837,-0.02763379575359042,-0.1143249196957134,-0.0954477620929811,2.5960025689448254,0.1721306289968964,0.1415101760426622,-0.1100675130139918,-0.3781684486047914,-0.00010035587674999568,-0.1208970389087575,-0.2249202564032154,0.6422874676492797,0.1968304374301987,-0.4692133764756986,0.8771172438169054,-1.059955436361662,-0.404441663990343,-0.012337889149694723,0.5303085620393103,0.759473344507897,1.5042424794470777,-1.1475829145838106,-1.206050615500866,0.6216985694417166,0.2054403479278672,0.0394951137634003,-0.3964445526084501,-0.614731035929703,-0.3316266196471953,0.5703794622697334,0.6509480249390746,-0.1435152844358447,0.4512223993476976,0.4268478945136312,-1.0154158877285164,-0.4194830361414466,-0.003287218236333,-0.748620915907171,0.06444399450424267,-0.2070900267904832,0.028805860702920495,-0.0767177477997835,-0.095411618581903,-0.6108813450818111,-0.0448793340896585,-0.0059047422190365,-0.0266851431807733,0.7601298781037301,-1.8486954467253771,-0.1438605970314442,0.1465727035632108,0.2463509327930224,-0.1140880917976547,0.05771846496303258,0.0118203788687785,0.0145338584919548,1.7828123901343869,-0.3551496090564524,0.4826181246263096,0.206882164893198,0.0075245842462737,-1.2038006578325855,3.838244236849071,-0.0019462584402751,-0.2058301946817645,-0.0911196621725639,-0.0340748788170167,-0.3810311161919115,0.6534451044867159,-0.03996018640593129,0.0259864211263545,0.2921803119596511,0.0,1.0,1
-0.141406239023591,1.9275141894916876,-0.1795173314084659,0.0892743040098634,-0.0012235529544478,0.795250754162459,-0.0879051894214109,0.1905787315986736,-0.0350431794889868,0.2238256402122751,-0.4837272026548646,0.0506399950024423,0.0339540938994386,0.5826831581070592,0.0868946594734894,1.6987622218850469,-0.1044045306392194,0.2929961082728871,-0.1775326318922124,0.2345943306470743,-0.4231445316891526,-0.2005563501304343,-0.1125112552816558,0.4032486774210299,0.804252969171025,0.1459110188185147,0.0898188068191727,-0.7891637712915078,0.0012648270469208,0.7971161438674289,0.0756928476187769,-0.9602603698733148,-0.4364786283403186,0.1082269809557932,-2.349702392617536,-0.6626293762164013,-0.2370755917487811,-0.0745347049363729,0.3302182766039788,-0.0220460152380908,0.1103853301968734,-0.4318784226025622,0.1394977594351151,0.0447490780707323,-0.7688098867881059,-0.4594415274153346,0.080589473008036,-0.4717039694192471,-0.2928608417108574,1.621803141841133,-0.4707673477997562,-0.0793621617838579,0.8041378193383898,-5.928327792127643,-1.010250293125174,0.1588413791311413,-0.3215768057317662,-1.3720986185037043,0.1740873472121753,-0.5023323347191119,0.475075152605363,0.0971532799280893,-0.073664613870135,-0.8488244831291482,0.1797827055182566,-0.1238133306066639,0.0214141723293809,0.0061507205492865,0.5288721854938437,-0.5554567103308568,-0.1154472741959614,0.4213655730369173,0.1375524783375286,-0.3980497113262517,0.6893907206282865,-0.3181275783198811,0.0836877770194263,0.1096802239650619,0.3501144541908194,-0.3416644175797185,-0.0828320862557919,0.1683583460380604,-0.0052775248542679,0.0509447092498324,-2.4486610429635585,-0.0627559276466838,-0.2234890334786921,1.2314322861985214,-0.442124597776971,0.5286518681498036,-0.5887181642901627,-0.1300427675216738,0.2131657857213609,-0.8040596747938725,0.0197036150097328,-0.4112053836702718,-0.0273609183521826,-0.2555427318416647,-0.1679554265077694,0.1477988110628927,-0.5711725823909141,0.0411090065166299,-0.0517095449161492,0.0,0.0,0
-0.6857498199104692,-0.20026927614628873,0.1760310472652882,-0.0772210885502801,-0.0005800911108,0.488012858714193,0.1295291056671462,-0.4883383773443925,0.2315480429408914,1.0128643151667651,-0.4530341884436941,0.03651558705780596,-0.2693330853291164,0.0457257407464648,-0.0652028301240156,-0.6850206537261729,-0.004441264421447088,-0.070684567675432,-0.007739101183982,0.5614563770778973,0.0171060535152693,0.3088785843023003,-0.4441699632148177,0.5344287974864145,0.4581740563436285,0.1242779866272403,-0.2497049203264355,-0.031144663164773583,-0.2197852287932032,0.5061813747556173,-0.3532899730960177,0.6583984981808653,-0.0066759890558078,0.0926924564793593,1.8269933854601523,-0.4068438516333629,-0.0643750395496322,-0.0406385757741859,-0.1310939835965868,0.0213715955875509,-0.01753997185144949,0.741161249054447,0.4740975359183896,-0.1724001684146799,0.4346179332777262,-0.296653742903485,-0.2094782245016022,0.3446254491686918,-0.0151053755383023,-0.0395457225812573,1.5210248263842894,0.7005717064901913,0.2398819130580718,-0.7014365487540876,-0.0330519129827142,-0.0971672225826984,0.2163354765778244,0.18844220722159313,0.3126605978106643,-0.5574978980919105,-0.408457057685497,0.914699998745554,0.1027859106532934,0.3286667170661134,0.3051491341801039,-0.1884970215637239,0.07824901368563511,0.0002572210193598,-1.1827862528872088,0.06444399450424267,-0.5310443983805322,-1.2136355369172278,0.1476198952810851,-1.5483153502977514,0.4800716970358611,-0.1020372285667402,0.0934207151591611,-0.0895109257842742,-0.2554496295755439,0.11805133398361191,-0.2033067947749879,0.1266680777133226,-0.1922773982719648,0.2239582719442679,-0.0076764034163466,0.4317761042014021,-0.0119844339105139,-0.021345798358874422,-0.0716108185575738,0.0823568912522022,1.1096945066745347,-0.0409463513734769,0.0320880901484524,5.562218591776917,-0.0059054433269722,-0.3895668873774806,-0.0589610502966448,-0.0169900693618869,-0.6575864552428334,0.013806920694381249,-0.03996018640593129,-0.0199683973919067,-0.1833271774676546,0.0,0.0,0
0.2511251797700021,0.802054982223784,0.1433569929074558,0.0388761049309676,0.0012081616741352,0.0334436479663685,-0.0719502867292571,0.2409727648517001,-0.8954835311241371,0.2473040673507166,0.2681697021841676,-0.2069127146436015,0.0142252047814428,-0.2967099738347196,0.0085414256526647,1.7774516218639784,-0.1038230593590202,0.1042974767964856,0.0100037807351936,-0.4716129662841343,-0.6212268874785145,-0.0454532682729588,0.215560023656469,-0.1887655705492186,-0.2396421007353246,-0.2047137216301227,-0.0694683121972796,-0.4601356908383269,-0.4724645440669137,0.2055986278184076,0.2340154843094411,-0.0780914334460333,0.7641829063955147,0.3024812212271225,4.420899688815235,-0.2903563806477884,0.3341948802922442,-0.1842040925995272,0.0587260337630457,0.0003607082741085,-0.4196405388953323,0.4453894830051236,-0.0035933487988938,-0.6451760447403692,-0.0313227365934334,-0.9379516329034928,-0.4209924429207247,0.2304637553576152,-0.7194973067039234,-1.1038828933454476,-0.6765674099055079,-0.3199699144158833,-0.80479964305995,8.441499069285953,-0.0432754927087242,-0.0061843112091074,0.0952098500171768,0.4607949890972065,-0.7157317979703575,-0.6841956156669298,0.5619802903647078,-0.4151501188381759,-0.3865801570574557,0.2294563954450919,0.5608867901198167,0.1997316310414965,-0.7447412213880342,-0.004344572262083,0.1073466305273027,1.1137753869689384,0.1904611907588153,0.966144055338178,-0.0529256335530358,0.5292526999122176,-0.1313161630034285,-0.0306846879601949,0.0693378657858941,-0.6582140056814374,-0.8801626302756714,0.1371664922014503,-0.2859766001070848,0.2515476955188513,1.1652873551496097,-0.1308600473207675,0.2924430295865945,-0.1165331308230994,0.4057588305271404,0.920151356270127,-0.1837336482243448,-0.2705631903385767,-0.8268826400183533,-0.1018389086196332,-0.8529558094090641,-0.4935493345141582,0.119926809174213,0.4672228413659429,-0.2475636249105607,0.0457444310335054,0.1762875433506051,0.067710560914843,-1.4081620008474878,0.044701105603587,0.6860150876790443,0.0,0.0,0
0.0739122022951371,0.3896449498599039,-0.130204097669857,-0.024368497338523535,-0.000164184254959,-0.0204652365222011,-0.021524603095100642,0.5587051540372396,-0.1335241762470799,-0.3767163436450305,0.10683886556546118,0.03651558705780596,-0.1284210042757725,-0.0558493603919998,0.02159730722481922,0.8168501023759857,-0.3101583201094054,-0.0352292049064431,-0.2103325836241763,-0.4184444989174056,-0.1472684739747268,0.656548610308132,0.0842513077587079,0.1411292730119407,-0.1699213805108013,-0.0538318035809484,0.0890855591147209,-0.5883671868936617,-0.1431419438365291,0.028318313124546482,0.7248588434959644,0.3142271302912196,0.8532633038058584,-0.2980714510778629,2.2666537292738536,-0.0094312469095989,0.3019166071645859,0.0673792158841448,-0.0938329814211141,0.1259878354239852,-0.1040395499777612,0.4639240768027293,0.0142270190241094,-0.0505524919684816,0.379913172970847,-0.2357123586830523,-1.1978489867769115,-0.057613882512078,0.2864578174752872,0.0899021919041038,0.06315769125139602,0.1582322680838152,-0.4805948986712177,2.2423955243953166,-0.5942906114677821,-0.124249684522872,0.247843478586609,0.286348627107694,1.3848945643444237,-0.1986787709489646,-0.2885111943522728,-0.5359949020118525,0.06482981662169861,-0.1036422321545322,0.5606904304487368,0.1751833944553313,0.5009875540336157,0.0003858992554498,-0.3998243129021707,3.2508308758657107,0.3043404345548951,-0.6967101677502808,0.1157953802633135,1.7415222579624277,0.2713352006546152,0.0448220685714005,0.1198480174442091,-0.2115615847080709,-1.1149156707019978,0.11805133398361191,-0.1002615500477565,0.1871236902898435,-0.4349990269665153,-0.2401102350807294,0.3257786121705521,0.2054656803900164,0.228553941872958,0.1694279227027547,1.6221199051067683,0.1453541860849567,0.0394575901316856,0.4571869428194413,-0.0244293637416319,-0.0639732231853944,0.0122380048500722,0.3940505931067372,-0.1319954010763562,0.1483415497115563,-0.1301377347127938,0.0797565898668345,-0.3935942641630143,0.0191485053746516,0.11754778608695206,0.0,0.0,0
-0.3280836425349038,0.7708609350847883,-0.0850781914206519,-0.2509076296324702,-0.0011127364557638,0.4365866359177118,0.0126650933558558,-0.2293883218626364,1.076234770910321,0.3052074245955073,0.10683886556546118,-0.0197672411598363,-0.1289049982572594,0.2716703031397321,-0.0308124370010532,-0.3275810482132991,-0.004441264421447088,0.1631672128269446,-0.0458310299362939,0.1780379805639316,0.9465659897515056,-0.032243829444628676,0.8553745425045776,0.0236791309389558,-0.04766716423992497,0.0612348510036547,0.0999150291987538,0.5587094128416202,-0.0752049684899932,-0.3701928355292694,-0.8448076922480299,-0.6874546641253189,-0.0877847387535093,0.022224684012240058,-1.9044724337831556,-0.2612759514870307,-0.3052989452040993,0.5543299929181968,0.0509554917411935,0.1294013597858441,0.1438125105316686,0.2515796057336977,-0.9313281388690569,0.37762044328988,-0.7432057318881861,-0.6705977754088618,-0.1012166655099415,0.8464005423103,0.1456179772325412,0.0044949038550179,-0.721829607761017,-0.1946469688167322,-0.5766517300862668,4.647171997803434,0.679850479899138,-0.0093102554353194,0.2100035733663194,-0.085646848664617,-0.09999910404652797,0.1325513320785052,0.8063031018260031,0.1089466207160809,0.2729026075869321,0.13148397847769533,-0.002748250065025091,0.10419125615882224,0.6772875885726456,0.01003844465359,-0.5283476454212874,-0.726866641492248,0.5537294833591322,-0.2859089989953933,-0.0735607278204951,-0.08005864698699494,-0.5957718148212159,-0.0385495018248315,0.1916042864132589,0.2602941940242484,0.9247689232157008,-1.322695991980455,-0.6225835019032044,-0.0993937150416118,0.0872180355701362,0.3331615294326076,-0.4882984001877903,-0.1153722823381846,0.3607862563165661,-0.3572982923919681,-0.7520054487973983,-0.544230659833023,1.0936937556735309,-0.2734821111465953,0.8678543348683991,-1.8936461590228504,-0.0566604332068024,-0.3162716100519097,0.0759086159690297,-0.0280258121878697,-0.02276608101690404,-0.0295433713572132,1.228938262964668,0.0326589737146598,-0.194100182330984,0.0,0.0,0
0.0139138473926306,-1.5835447369112552,0.2136240769969536,1.1651368743827946,0.0002309068255545,1.1494425069642815,-0.0385964217391972,-0.0588680556667831,-0.1887601892644305,1.5356332335214995,0.7317857948524447,-0.035705603733567,-0.3231144502376347,-0.6399362810976311,-0.0170879087676919,-0.1685683312094808,-0.2301203981911618,-0.134777130681564,-0.0395181422186253,-0.2123751325986071,0.0851249667596096,-0.646586308408163,0.199667673979283,-0.1691817757141686,-0.6133217328773433,0.1019721237117925,0.0854515884054102,-0.1987820023552385,-0.0605208498830429,-0.1271162206130418,2.6741991373846616,-0.0587802347535164,0.1485220642471612,-0.0288240108623067,4.565526330280529,0.1618351645165401,-0.0654017989288033,0.0354800616914731,-0.1787735968812578,-0.1723763540164417,-0.3666627121443052,0.713385139387464,-0.2645588726524876,0.0436819583363616,-0.5027935373543949,0.7413585788755612,0.07763989136941,0.6939574437447577,-0.1840825755191408,-0.8343672327689784,-0.2058568519678014,-0.0999235669334092,1.5006004549050282,0.2869202057265649,-0.4972505614440795,-0.0783462898819495,-0.1745703805695829,0.2367590340987522,-0.2525047810880381,-0.1633800678607944,0.4587718748784709,0.6175974279887795,0.1507086325879179,0.6889358976732822,0.1246964120557598,-0.6168641874594776,-0.2812321507389837,-0.0061482107006533,-0.2213739513746865,-0.5802994740010142,0.1743741257360701,-0.3353488431752521,0.0251692409804827,0.307863132140075,0.4603712467500281,-0.0208364095382004,0.4939321822176163,-0.5927271002604027,-0.6865375788948206,0.4618088481334337,-0.4323316523925969,0.3175575198004078,-0.1098330923698842,0.5935548176826208,2.4029736941576108,0.0598382930426278,0.2140669372093523,0.0655972829805863,-0.0752086966510108,-0.8880272458712722,-0.6208475794054467,0.0030628117455444,-0.7135009499972623,0.5936312520706762,0.046673215499663,-0.5542095494131164,0.0814912156464552,0.060796125895859,0.3708290231819818,0.0005754271309802,0.2332503623785534,0.1740239017429974,0.4480068411073905,0.0,0.0,0
